timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1636008853462,723,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,598,5,10,null,0,3009,0
1636008856470,723,3 login,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /User password was correct /,693,598,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,705,0,343
1636008854853,658,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,601,5,10,null,0,3010,0
1636008857863,658,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,652,0,301
1636008854239,1350,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1570,5,10,null,0,3004,0
1636008857242,654,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,648,0,315
1636008857896,343,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,342,0,0
1636008858239,353,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,347,0,0
1636008854793,974,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2782,799,5,10,null,0,3010,0
1636008857802,644,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,637,0,292
1636008858447,330,2 launch_application,200,OK,Thread Group 1-1,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,330,0,0
1636008857193,1032,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2783,799,5,10,null,0,3017,0
1636008860208,658,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,652,0,317
1636008860867,374,2 launch_application,200,OK,Thread Group 1-2,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,367,0,0
1636008857181,1382,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3755,1610,5,10,null,0,3013,0
1636008860193,673,3 login,200,OK,Thread Group 1-4,text,true,,848,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,621,0,289
1636008860867,380,4 login,200,OK,Thread Group 1-4,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,335,0,0
1636008861247,329,5 login,200,OK,Thread Group 1-4,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,323,0,0
1636008858777,637,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,601,5,10,null,0,3010,0
1636008861787,637,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,631,0,291
1636008858522,955,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2777,799,5,10,null,0,3002,0
1636008861523,626,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,620,0,303
1636008862150,329,2 launch_application,200,OK,Thread Group 1-3,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,324,0,0
1636008858592,988,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2777,925,5,10,null,0,3007,0
1636008861599,652,11 logout,200,OK,Thread Group 1-5,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,646,0,303
1636008862251,336,12 logout,200,OK,Thread Group 1-5,text,true,,1751,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,330,0,0
1636008862588,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,554,0,5,10,null,0,0,0
1636008861242,638,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,602,5,10,null,0,3013,0
1636008864255,638,3 login,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,633,0,293
1636008861576,1377,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7113,1570,5,10,null,0,3004,0
1636008864580,640,6 click_flights,200,OK,Thread Group 1-4,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,634,0,300
1636008865220,350,7 click_flights,200,OK,Thread Group 1-4,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,338,0,0
1636008865570,387,8 click_flights,200,OK,Thread Group 1-4,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,350,0,0
1636008862425,990,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2782,799,5,10,null,0,3004,0
1636008865429,631,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,625,0,292
1636008866060,359,2 launch_application,200,OK,Thread Group 1-1,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,347,0,0
1636008862588,1023,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2782,799,5,10,null,0,3012,0
1636008865599,683,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,677,0,298
1636008866282,340,2 launch_application,200,OK,Thread Group 1-5,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,334,0,0
1636008862479,1320,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,3755,1604,5,10,null,0,3015,0
1636008865492,638,3 login,200,OK,Thread Group 1-3,text,true,,848,595,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,632,0,305
1636008866130,345,4 login,200,OK,Thread Group 1-3,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,333,0,0
1636008866476,337,5 login,200,OK,Thread Group 1-3,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,325,0,0
1636008864894,996,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2775,799,5,10,null,0,3015,0
1636008867908,646,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,639,0,297
1636008868555,350,2 launch_application,200,OK,Thread Group 1-2,text,true,,1749,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,344,0,0
1636008865957,993,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,925,5,10,null,0,3004,0
1636008868961,653,11 logout,200,OK,Thread Group 1-4,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,642,0,310
1636008869614,340,12 logout,200,OK,Thread Group 1-4,text,true,,1756,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,328,0,0
1636008869954,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,554,0,5,10,null,0,0,0
1636008866419,674,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,601,5,10,null,0,3011,0
1636008869430,674,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,674,0,304
1636008866623,659,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-5,,false,,693,601,5,10,null,0,3006,0
1636008869629,659,3 login,200,OK,Thread Group 1-5,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,647,0,306
1636008866814,1398,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7113,1570,5,10,null,0,3004,0
1636008869818,641,6 click_flights,200,OK,Thread Group 1-3,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,629,0,299
1636008870459,402,7 click_flights,200,OK,Thread Group 1-3,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,402,0,0
1636008870861,355,8 click_flights,200,OK,Thread Group 1-3,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,349,0,0
1636008868905,1370,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3755,1602,5,10,null,0,3006,0
1636008871911,697,3 login,200,OK,Thread Group 1-2,text,true,,848,593,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,629,0,287
1636008872608,354,4 login,200,OK,Thread Group 1-2,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,348,0,0
1636008872962,319,5 login,200,OK,Thread Group 1-2,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,313,0,0
1636008869954,1004,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,799,5,10,null,0,3010,0
1636008872964,631,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,624,0,287
1636008873595,373,2 launch_application,200,OK,Thread Group 1-4,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,350,0,0
1636008870104,958,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2777,799,5,10,null,0,3015,0
1636008873119,630,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,624,0,294
1636008873749,328,2 launch_application,200,OK,Thread Group 1-1,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,328,0,0
1636008870290,999,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2777,799,5,10,null,0,3013,0
1636008873303,671,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,659,0,304
1636008873974,328,2 launch_application,200,OK,Thread Group 1-5,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,322,0,0
1636008871216,993,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,925,5,10,null,0,3016,0
1636008874231,643,11 logout,200,OK,Thread Group 1-3,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,637,0,294
1636008874874,350,12 logout,200,OK,Thread Group 1-3,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,350,0,0
1636008875225,0,Debug Sampler,200,OK,Thread Group 1-3,text,true,,536,0,5,10,null,0,0,0
1636008873281,1387,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,7113,1570,5,10,null,0,3003,0
1636008876284,631,6 click_flights,200,OK,Thread Group 1-2,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,624,0,294
1636008876915,349,7 click_flights,200,OK,Thread Group 1-2,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,343,0,0
1636008877264,407,8 click_flights,200,OK,Thread Group 1-2,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,398,0,0
1636008873968,687,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,601,5,10,null,0,3016,0
1636008876984,687,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,633,0,294
1636008874077,669,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-1,,false,,693,596,5,10,null,0,3016,0
1636008877092,669,3 login,200,OK,Thread Group 1-1,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,635,0,295
1636008874302,1393,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3755,1604,5,10,null,0,3006,0
1636008877308,644,3 login,200,OK,Thread Group 1-5,text,true,,848,595,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,632,0,298
1636008877952,347,4 login,200,OK,Thread Group 1-5,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,347,0,0
1636008878299,402,5 login,200,OK,Thread Group 1-5,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,344,0,0
1636008875229,977,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2783,799,5,10,null,0,3010,0
1636008878239,649,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,643,0,301
1636008878888,328,2 launch_application,200,OK,Thread Group 1-3,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,322,0,0
1636008877671,1187,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2783,925,5,10,null,0,3003,0
1636008880674,763,11 logout,200,OK,Thread Group 1-2,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,708,0,298
1636008881437,424,12 logout,200,OK,Thread Group 1-2,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,384,0,0
1636008881861,0,Debug Sampler,200,OK,Thread Group 1-2,text,true,,530,0,5,10,null,0,0,0
1636008877764,1092,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2783,799,5,10,null,0,3005,0
1636008880769,674,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,657,0,299
1636008881443,418,2 launch_application,200,OK,Thread Group 1-1,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,353,0,0
1636008877671,1193,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2783,799,5,10,null,0,3003,0
1636008880674,763,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,677,0,293
1636008881437,430,2 launch_application,200,OK,Thread Group 1-4,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,424,0,0
1636008879216,653,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,602,5,10,null,0,3005,0
1636008882221,653,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,651,0,290
1636008878701,1365,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1570,5,10,null,0,3012,0
1636008881713,709,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,697,0,366
1636008882422,320,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,314,0,0
1636008882742,336,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,332,0,0
1636008881867,1075,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-4,,false,,693,602,5,10,null,0,3004,0
1636008884871,1075,3 login,200,OK,Thread Group 1-4,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,1062,0,302
1636008881861,1453,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2783,799,5,10,null,0,3010,0
1636008884871,1012,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,867,0,297
1636008885883,441,2 launch_application,200,OK,Thread Group 1-2,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,322,0,0
1636008881861,1793,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3755,1610,5,10,null,0,3011,0
1636008884871,1075,3 login,200,OK,Thread Group 1-1,text,true,,848,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,980,0,300
1636008885946,378,4 login,200,OK,Thread Group 1-1,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,378,0,0
1636008886325,340,5 login,200,OK,Thread Group 1-1,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,334,0,0
1636008882875,1001,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2777,799,5,10,null,0,3007,0
1636008885882,656,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,652,0,313
1636008886538,345,2 launch_application,200,OK,Thread Group 1-3,text,true,,1751,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,333,0,0
1636008883078,1123,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2783,925,5,10,null,0,3003,0
1636008886081,709,11 logout,200,OK,Thread Group 1-5,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,699,0,318
1636008886790,414,12 logout,200,OK,Thread Group 1-5,text,true,,1757,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,389,0,0
1636008887204,0,Debug Sampler,200,OK,Thread Group 1-5,text,true,,536,0,5,10,null,0,0,0
1636008885947,1076,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,799,5,10,null,0,3009,0
1636008888955,648,1 launch_application,200,OK,Thread Group 1-4,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,642,0,297
1636008889603,428,2 launch_application,200,OK,Thread Group 1-4,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,323,0,0
1636008886325,752,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,602,5,10,null,0,3001,0
1636008889326,752,3 login,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /User password was correct /,693,602,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,693,0,306
1636008886883,687,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-3,,false,,693,596,5,10,null,0,3003,0
1636008889886,687,3 login,200,OK,Thread Group 1-3,text,false,Test failed: text expected to contain /User password was correct /,693,596,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,687,0,298
1636008886665,1395,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,7113,1570,5,10,null,0,3000,0
1636008889665,686,6 click_flights,200,OK,Thread Group 1-1,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,639,0,293
1636008890351,345,7 click_flights,200,OK,Thread Group 1-1,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,333,0,0
1636008890696,364,8 click_flights,200,OK,Thread Group 1-1,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,360,0,0
1636008887204,1030,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,2782,799,5,10,null,0,3005,0
1636008890209,708,1 launch_application,200,OK,Thread Group 1-5,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,660,0,286
1636008890917,322,2 launch_application,200,OK,Thread Group 1-5,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,316,0,0
1636008890078,1060,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2782,799,5,10,null,0,3004,0
1636008893082,697,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,685,0,335
1636008893779,363,2 launch_application,200,OK,Thread Group 1-2,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,357,0,0
1636008890032,1388,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3755,1609,5,10,null,0,3004,0
1636008893035,657,3 login,200,OK,Thread Group 1-4,text,true,,848,600,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,645,0,295
1636008893692,374,4 login,200,OK,Thread Group 1-4,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,331,0,0
1636008894067,357,5 login,200,OK,Thread Group 1-4,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,357,0,0
1636008890574,1085,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,2782,799,5,10,null,0,3004,0
1636008893577,741,1 launch_application,200,OK,Thread Group 1-3,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,659,0,307
1636008894319,344,2 launch_application,200,OK,Thread Group 1-3,text,true,,1756,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,344,0,0
1636008891060,992,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2779,925,5,10,null,0,3015,0
1636008894075,657,11 logout,200,OK,Thread Group 1-1,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,650,0,294
1636008894732,335,12 logout,200,OK,Thread Group 1-1,text,true,,1753,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,329,0,0
1636008895068,0,Debug Sampler,200,OK,Thread Group 1-1,text,true,,554,0,5,10,null,0,0,0
1636008891239,1361,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,3751,1602,5,10,null,0,3005,0
1636008894244,665,3 login,200,OK,Thread Group 1-5,text,true,,844,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,665,0,312
1636008894909,354,4 login,200,OK,Thread Group 1-5,text,true,,1749,503,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,348,0,0
1636008895263,342,5 login,200,OK,Thread Group 1-5,text,true,,1158,498,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,342,0,0
1636008894142,624,3 login,200,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-2,,false,,693,601,5,10,null,0,3008,0
1636008897150,624,3 login,200,OK,Thread Group 1-2,text,false,Test failed: text expected to contain /User password was correct /,693,601,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,610,0,285
1636008894424,1375,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7113,1570,5,10,null,0,3005,0
1636008897429,648,6 click_flights,200,OK,Thread Group 1-4,text,true,,844,521,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,642,0,305
1636008898077,345,7 click_flights,200,OK,Thread Group 1-4,text,true,,1749,524,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,341,0,0
1636008898422,382,8 click_flights,200,OK,Thread Group 1-4,text,true,,4520,525,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,379,0,0
1636008894663,1339,3 login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,3755,1609,5,10,null,0,3002,0
1636008897664,642,3 login,200,OK,Thread Group 1-3,text,true,,848,600,5,10,http://18.221.250.120:1080/cgi-bin/login.pl,638,0,293
1636008898307,348,4 login,200,OK,Thread Group 1-3,text,true,,1749,507,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=home,345,0,0
1636008898655,349,5 login,200,OK,Thread Group 1-3,text,true,,1158,502,5,10,http://18.221.250.120:1080/cgi-bin/login.pl?intro=true,337,0,0
1636008895068,1059,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,2783,799,5,10,null,0,3019,0
1636008898085,722,1 launch_application,200,OK,Thread Group 1-1,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,657,0,310
1636008898808,337,2 launch_application,200,OK,Thread Group 1-1,text,true,,1757,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,332,0,0
1636008895605,1301,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,7113,1558,5,10,null,0,3005,0
1636008898610,620,6 click_flights,200,OK,Thread Group 1-5,text,true,,844,517,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?page=search,614,0,283
1636008899230,343,7 click_flights,200,OK,Thread Group 1-5,text,true,,1749,520,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?page=menu&in=flights,338,0,0
1636008899573,338,8 click_flights,200,OK,Thread Group 1-5,text,true,,4520,521,5,10,http://18.221.250.120:1080/cgi-bin/reservations.pl?page=welcome,334,0,0
1636008897774,975,1 launch_application,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,2779,799,5,10,null,0,3011,0
1636008900785,631,1 launch_application,200,OK,Thread Group 1-2,text,true,,1026,393,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=true,615,0,292
1636008901416,344,2 launch_application,200,OK,Thread Group 1-2,text,true,,1753,406,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,344,0,0
1636008898804,1039,11 logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,2782,925,5,10,null,0,3008,0
1636008901811,674,11 logout,200,OK,Thread Group 1-4,text,true,,1026,522,5,10,http://18.221.250.120:1080/cgi-bin/welcome.pl?signOff=1,663,0,326
1636008902486,365,12 logout,200,OK,Thread Group 1-4,text,true,,1756,403,5,10,http://18.221.250.120:1080/cgi-bin/nav.pl?in=home,359,0,0
1636008902851,0,Debug Sampler,200,OK,Thread Group 1-4,text,true,,551,0,5,10,null,0,0,0
1636008899004,1381,6 click_flights,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,7113,1570,5,10,null,0,3010,0
